学校名称,专业名称,最高分,最低分,平均分
吉林师范大学,旅游管理,522,522,
吉林师范大学,公共事业管理,516,516,
黑龙江大学,经济学,603,594,
黑龙江大学,国际经济与贸易,615,607,
黑龙江大学,财政学,619,618,
黑龙江大学,金融学,562,521,
黑龙江大学,保险,598,585,
黑龙江大学,税务,622,622,
黑龙江大学,统计学,576,555,
黑龙江大学,计算机科学与技术,594,592,
黑龙江大学,信息管理与信息系统,576,553,
黑龙江大学,工商管理类,576,564,
黑龙江大学,会计学,619,519,
黑龙江大学,财务管理,621,601,
黑龙江大学,人力资源管理,571,549,
黑龙江大学,审计学,612,609,
黑龙江大学,电子商务,599,569,
黑龙江大学,国际商务,599,598,
黑龙江大学,劳动与社会保障,597,584,
黑龙江大学,经济学,576,558,
黑龙江大学,社会学,558,542,
黑龙江大学,社会工作,550,541,
黑龙江大学,教育学,547,541,
黑龙江大学,朝鲜语,580,562,
黑龙江大学,编辑出版,565,551,
黑龙江大学,数学与应用数学,577,555,
黑龙江大学,物理学,568,544,
黑龙江大学,应用物理学,568,541,
黑龙江大学,应用化学,571,559,
黑龙江大学,国际经济与贸易,596,566,
黑龙江大学,金融学,576,559,
黑龙江大学,法学,573,556,
黑龙江大学,英语,576,563,
黑龙江大学,俄语,573,556,
黑龙江大学,日语,576,567,
哈尔滨理工大学,应用物理学,626,556,
哈尔滨理工大学,光信息科学与技术,591,570,
哈尔滨理工大学,材料物理,574,584,
哈尔滨理工大学,材料化学,591,555,
哈尔滨理工大学,统计学,593,552,
哈尔滨理工大学,无机非金属材料工程,585,561,
哈尔滨理工大学,工业设计,574,552,
哈尔滨理工大学,电子信息科学与技术,574,563,
哈尔滨理工大学,材料化学,571,546,
哈尔滨理工大学,环境科学,571,543,
哈尔滨理工大学,应用心理学,575,553,
哈尔滨理工大学,统计学,565,541,
哈尔滨理工大学,制药工程(生物制药),574,553,
哈尔滨理工大学,机械设计制造及自动化(电气),579,548,
哈尔滨理工大学,农业资源与环境(种子科学与工程),557,541,
哈尔滨理工大学,电子科学与技术,577,570,
哈尔滨理工大学,软件工程,588,516,
哈尔滨理工大学,集成电路设计与集成系统,594,518,
哈尔滨理工大学,热能与动力工程,587,569,
哈尔滨理工大学,软件工程,529,519,
哈尔滨理工大学,集成电路设计与集成系统,601,516,
哈尔滨理工大学,土木工程,579,561,
哈尔滨理工大学,环境工程,581,552,
哈尔滨理工大学,安全工程,568,551,
哈尔滨理工大学,制药工程,594,557,
哈尔滨理工大学,工程力学,566,557,
哈尔滨理工大学,工商管理,581,561,
哈尔滨理工大学,市场营销,582,552,
哈尔滨理工大学,会计学,576,560,
哈尔滨理工大学,人力资源管理,571,555,
哈尔滨理工大学,旅游管理,568,551,
黑龙江科技学院,国际经济与贸易,563,529,
黑龙江科技学院,社会工作,553,520,
黑龙江科技学院,英语,561,526,
黑龙江科技学院,安全工程(定向),574,516,
黑龙江科技学院,采矿工程(定向),574,516,
黑龙江科技学院,地质工程,573,516,
黑龙江科技学院,电气工程及其自动化(定向),624,516,
黑龙江科技学院,计算机科学与技术(定向),557,523,
黑龙江科技学院,矿物加工工程(定向),557,519,
黑龙江科技学院,土木工程(定向),552,523,
黑龙江科技学院,应用化学,552,523,
黑龙江科技学院,数学与应用数学,531,516,
黑龙江科技学院,信息与计算科学,536,533,
黑龙江科技学院,资源环境与城乡规划管理,570,516,
黑龙江科技学院,电子信息科学与技术,562,516,
黑龙江科技学院,采矿工程,570,516,
黑龙江科技学院,矿物加工工程,553,519,
黑龙江科技学院,金属材料工程,569,537,
黑龙江科技学院,机械设计制造及自动化,569,537,
黑龙江科技学院,工业设计,559,516,
黑龙江科技学院,机械电子工程,556,516,
黑龙江科技学院,测控技术与仪器,527,526,
黑龙江科技学院,电气工程及其自动化,563,544,
黑龙江科技学院,自动化,569,532,
黑龙江科技学院,电子信息工程,565,530,
黑龙江科技学院,通信工程,558,525,
黑龙江科技学院,计算机科学与技术,558,525,
佳木斯大学,英语(师范类),576,576,
佳木斯大学,数学与应用数学,554,521,
佳木斯大学,物理学,563,518,
佳木斯大学,化学,556,516,
佳木斯大学,生物技术,568,527,
佳木斯大学,地理科学,556,516,
佳木斯大学,金属材料工程,553,521,
佳木斯大学,无机非金属材料工程,560,518,
佳木斯大学,工业设计,575,517,
佳木斯大学,热能与动力工程,556,516,
佳木斯大学,电气工程及其自动化,567,571,
佳木斯大学,自动化,569,560,
佳木斯大学,电子信息工程,574,582,
佳木斯大学,通信工程,588,516,
佳木斯大学,计算机科学与技术,559,518,
佳木斯大学,生物医学工程,568,516,
佳木斯大学,建筑学,566,516,
佳木斯大学,土木工程,647,516,
佳木斯大学,交通运输,571,517,
佳木斯大学,包装工程,567,570,
佳木斯大学,农业机械化及其自动化,570,516,
佳木斯大学,园林,556,516,
佳木斯大学,临床医学,577,516,
佳木斯大学,医学检验,560,518,
佳木斯大学,康复治疗学,550,516,
佳木斯大学,口腔修复工艺学,569,516,
佳木斯大学,护理学,550,522,
佳木斯大学,药学,581,516,
佳木斯大学,工商管理,545,520,
佳木斯大学,市场营销,568,562,
佳木斯大学,旅游管理,549,516,
黑龙江八一农大,国际经济与贸易,548,516,
黑龙江八一农大,信息与计算科学,548,516,
黑龙江八一农大,生物科学,578,513,
黑龙江八一农大,生物技术,560,513,
黑龙江八一农大,机械设计制造及自动化,574,516,
黑龙江八一农大,工业设计,547,517,
黑龙江八一农大,过程装备与自动化,557,514,
黑龙江八一农大,电子信息工程,572,516,
黑龙江八一农大,通信工程,568,503,
黑龙江八一农大,建筑环境与设备工程,550,517,
黑龙江八一农大,制药工程,556,514,
黑龙江八一农大,交通运输,534,619,
黑龙江八一农大,食品科学与工程,565,514,
黑龙江八一农大,包装工程,566,514,
黑龙江八一农大,食品质量与安全,570,502,
黑龙江八一农大,生物工程,572,509,
黑龙江八一农大,农业机械化及其自动化,560,515,
黑龙江八一农大,农业电气化及自动化,547,517,
黑龙江八一农大,农学,551,517,
黑龙江八一农大,园艺,542,516,
黑龙江八一农大,植物保护,538,516,
黑龙江八一农大,草业科学,553,516,
黑龙江八一农大,园林,554,501,
黑龙江八一农大,水土保持与荒漠治理,534,517,
黑龙江八一农大,农业资源与环境,530,521,
黑龙江八一农大,动物科学,549,517,
黑龙江八一农大,动物医学,566,517,
黑龙江八一农大,会计学,553,511,
黑龙江八一农大,物流管理,561,507,
黑龙江八一农大,公共事业管理,545,520,
黑龙江八一农大,农林经济管理,572,516,
东北农业大学,经济学类,576,557,
东北农业大学,社会工作,552,549,
东北农业大学,公共事业管理,562,517,
东北农业大学,生物技术,564,539,
东北农业大学,食品科学与工程,564,539,
东北农业大学,针灸推拿学(康复),573,510,
东北农业大学,中西医临床医学,583,567,
东北农业大学,护理学,573,522,
东北农业大学,药学,577,517,
东北农业大学,中药资源与开发,559,521,
东北农业大学,公共事业管理,542,539,
哈尔滨师范大学,生物技术,568,518,
哈尔滨师范大学,地理科学,540,516,
哈尔滨师范大学,资源环境与城乡规划管理,572,500,
哈尔滨师范大学,公共事业管理,566,524,
哈尔滨师范大学,哲学,538,522,
哈尔滨师范大学,国际经济与贸易,557,529,
哈尔滨师范大学,法学,540,516,
哈尔滨师范大学,社会工作,542,516,
哈尔滨师范大学,政治学与行政学,552,516,
哈尔滨师范大学,教育学,557,531,
哈尔滨师范大学,教育技术学,557,516,
哈尔滨师范大学,英语,569,560,
哈尔滨师范大学,日语,577,532,
哈尔滨师范大学,新闻学,550,516,
哈尔滨师范大学,广播电视新闻学,558,516,
哈尔滨师范大学,信息与计算科学,545,516,
齐齐哈尔大学,物理学,565,543,
齐齐哈尔大学,化学,572,546,
齐齐哈尔大学,应用化学,552,519,
齐齐哈尔大学,生物科学,564,535,
齐齐哈尔大学,生物技术,564,535,
齐齐哈尔大学,地理科学,549,527,
齐齐哈尔大学,资源环境与城乡规划管理,571,516,
齐齐哈尔大学,应用心理学,560,527,
齐齐哈尔大学,通信工程(含唯软安全与技术),565,516,
齐齐哈尔大学,数学与应用数学(师范类),567,559,
齐齐哈尔大学,生物科学(师范类),564,535,
齐齐哈尔大学,物理学(师范类),565,543,
齐齐哈尔大学,无机非金属材料工程,564,516,
齐齐哈尔大学,高分子材料与工程,557,535,
齐齐哈尔大学,过程装备与控制工程,573,516,
齐齐哈尔大学,自动化,573,516,
齐齐哈尔大学,通信工程,565,516,
齐齐哈尔大学,环境工程,567,516,
齐齐哈尔大学,制药工程,572,526,
齐齐哈尔大学,食品科学与工程,559,528,
齐齐哈尔大学,轻化工程,567,516,
齐齐哈尔大学,食品质量与安全,565,516,
齐齐哈尔大学,生物技术,560,517,
齐齐哈尔大学,园林,550,516,
齐齐哈尔大学,信息管理与信息系统,573,516,
齐齐哈尔大学,工商管理,559,526,
齐齐哈尔大学,市场营销,549,520,
齐齐哈尔大学,财务管理,556,536,
牡丹江师范学院,数学与应用数学(师范),566,522,
牡丹江师范学院,物理学(师范),564,516,
牡丹江师范学院,化学(师范),557,518,
牡丹江师范学院,生物科学(师范),571,516,
牡丹江师范学院,教育技术学(师范),540,516,
牡丹江师范学院,心理学(师范),546,501,
牡丹江师范学院,应用化学,556,501,
牡丹江师范学院,生物技术,557,501,
牡丹江师范学院,园林,555,518,
牡丹江师范学院,市场营销,548,501,
牡丹江师范学院,小学教育,553,516,
哈尔滨学院,会计学(注册会计方向),556,516,
哈尔滨学院,英语,569,536,
哈尔滨学院,食品科学与工程(制冷空调方向),558,518,
哈尔滨学院,俄语,549,516,
哈尔滨学院,数学与应用数学,572,511,
哈尔滨学院,物理学,571,516,
哈尔滨学院,化学,553,506,
哈尔滨学院,生物科学,573,510,
哈尔滨学院,地理科学,560,498,
哈尔滨学院,心理学,535,512,
哈尔滨学院,电子信息工程,555,515,
哈尔滨学院,计算机科学与技术,542,513,
哈尔滨学院,软件工程,577,515,
哈尔滨学院,土木工程,565,516,
哈尔滨学院,食品科学与工程,560,498,
哈尔滨学院,会计学,549,617,
哈尔滨学院,财务管理(理财),549,516,
哈尔滨学院,财务管理(资产托拍),549,496,
大庆师范学院,小学教育,546,504,
大庆师范学院,英语,571,520,
大庆师范学院,数学与应用数学,563,505,
大庆师范学院,物理学,547,516,
大庆师范学院,化学,561,510,
大庆师范学院,英语(国际经济方向),546,516,
大庆师范学院,生物科学,550,501,
大庆师范学院,小学教育(英才班),568,501,
大庆师范学院,数学与英语数学(师范类),552,501,
大庆师范学院,市场营销,554,506,
大庆师范学院,科学教育,574,501,
大庆师范学院,俄语(商务俄语),567,501,
大庆师范学院,化学工程与工艺,560,501,
大庆师范学院,计算机科学与技术(网络),558,501,
大庆师范学院,计算机科学与技术(软件工程),556,502,
绥化学院,地理科学,515,,
绥化学院,计算机科学与技术(校保),528,501,
绥化学院,英语,526,501,
绥化学院,数学与应用数学,572,501,
绥化学院,信息与计算科学,551,501,
绥化学院,应用化学,551,501,
绥化学院,电子信息工程,557,501,
绥化学院,计算机科学与技术,564,501,
哈尔滨商业大学,经济学,574,551,
哈尔滨商业大学,财政学,564,545,
哈尔滨商业大学,金融工程,574,548,
哈尔滨商业大学,社会工作,540,535,
哈尔滨商业大学,英语,576,551,
哈尔滨商业大学,新闻学,548,540,
哈尔滨商业大学,统计学,552,540,
哈尔滨商业大学,机械设计制造及自动化,573,544,
哈尔滨商业大学,电子信息工程,576,546,
哈尔滨商业大学,计算机科学与技术,568,547,
哈尔滨商业大学,土木工程,569,538,
哈尔滨商业大学,遥感与测绘工程,549,536,
哈尔滨商业大学,环境工程,567,543,
哈尔滨商业大学,制药工程,584,541,
哈尔滨商业大学,食品科学与工程,576,558,
哈尔滨商业大学,包装工程,553,535,
哈尔滨商业大学,印刷工程,542,535,
哈尔滨商业大学,食品质量与安全,567,547,
哈尔滨商业大学,生物工程,575,545,
哈尔滨商业大学,药学,569,544,
哈尔滨商业大学,信息管理与信息系统,567,540,
哈尔滨商业大学,工业工程,567,535,
哈尔滨商业大学,工程管理,566,535,
哈尔滨商业大学,市场营销,564,540,
哈尔滨商业大学,财务管理,575,558,
哈尔滨商业大学,人力资源管理,574,545,
哈尔滨商业大学,旅游管理,564,550,
哈尔滨商业大学,商品学,563,539,
哈尔滨商业大学,电子商务,557,545,
哈尔滨商业大学,物流管理,587,547,
哈尔滨商业大学,劳动与社会保障,547,536,
上海海事大学,经济学类,631,600,
上海海事大学,航海技术,601,578,
上海海事大学,轮机工程,603,580,
上海海事大学,机械电子工程,607,603,
上海海事大学,电气工程及其自动化,620,609,
上海海事大学,自动化,624,616,
上海海事大学,通信工程,621,610,
上海海事大学,计算机科学与技术,615,609,
上海海事大学,信息管理与信息系统,618,608,
上海海事大学,工业工程,600,600,
上海海事大学,航运管理,621,613,
上海应用技术学院,应用化学,568,568,
上海应用技术学院,材料科学与工程,562,518,
上海应用技术学院,计算机科学与技术,564,564,
上海应用技术学院,食品科学与工程,527,527,
上海应用技术学院,染化工程,547,547,
上海水产学院,信息与计算科学,577,570,
上海水产学院,热能与动力工程,572,572,
上海水产学院,水族科学与技术,586,573,
上海水产学院,信息管理与信息系统,568,568,
上海水产学院,工业工程,586,565,
江苏科技大学,市场营销,577,567,
江苏科技大学,信息与计算科学,575,572,
江苏科技大学,应用化学,572,571,
江苏科技大学,电子信息科学与技术,576,576,
江苏科技大学,统计学,571,571,
江苏科技大学,金属材料与工程,583,573,
江苏科技大学,焊接技术与工程,577,576,
江苏科技大学,机械设计制造及自动化,577,575,
江苏科技大学,材料成型及控制工程,573,573,
江苏科技大学,工业设计,572,572,
江苏科技大学,机械电子工程,575,574,
江苏科技大学,测控技术与仪器,573,573,
江苏科技大学,热能与动力工程,578,577,
江苏科技大学,电气工程及其自动化,583,553,
江苏科技大学,自动化,533,525,
江苏科技大学,电子信息工程,594,576,
江苏科技大学,通信工程,584,579,
江苏科技大学,计算机科学与技术,576,573,
江苏科技大学,海洋航道及港口专业,575,565,
江苏科技大学,船舶与海洋工程,586,541,
江苏科技大学,生物工程,576,573,
江苏科技大学,信息管理与信息系统,576,573,
江苏科技大学,工业工程,572,572,
江苏科技大学,工程管理,573,572,
南京工业大学,材料化学,608,607,
南京工业大学,过程装备与控制工程,615,602,
南京工业大学,自动化,602,598,
南京工业大学,电子信息工程,615,608,
南京工业大学,给排水工程,607,588,
南京工业大学,测绘工程,599,595,
南京工业大学,市场营销,591,588,
江苏工业学院,数学与应用数学,534,532,
江苏工业学院,材料化学,544,540,
江苏工业学院,高分子材料与工程,576,542,
江苏工业学院,材料成型及控制工程,550,541,
江苏工业学院,热能与动力工程,536,527,
江苏工业学院,环境工程,545,535,
江苏工业学院,制药工程,562,555,
江苏工业学院,会计学,546,536,
南京邮电大学,电子信息工程,640,625,
南京邮电大学,通信工程,548,525,
南京邮电大学,计算机科学与技术,624,623,
南京邮电大学,软件工程,615,615,
南京邮电大学,网络工程,622,619,
南京邮电大学,广播电视工程,641,624,
南京邮电大学,电磁场与无线技术,625,616,
南京邮电大学,工商管理,615,614,
南京邮电大学,电子商务,616,615,
南京林业大学,机械设计制造及自动化,573,569,
南京林业大学,过程装备与控制工程,565,563,
南京林业大学,热能与动力工程,567,563,
南京林业大学,电子信息工程,558,556,
南京林业大学,土木工程,576,575,
南京林业大学,化学工程与工艺,568,567,
南京林业大学,交通工程,570,559,
南京林业大学,生物工程,585,576,
南京林业大学,森林工程,566,545,
南京林业大学,木材科学与工程,593,585,
南京林业大学,林产化工,582,568,
南京林业大学,林学,591,566,
南京林业大学,工商管理,573,549,
南通大学,应用化学,554,552,
南通大学,地理学,542,541,
南通大学,资源环境与城乡规划管理,556,548,
南通大学,纺织工程,557,537,
南通大学,服装设计与工程,573,551,
南通大学,预防医学,548,547,
南通大学,临床医学,581,558,
南通大学,医学影像学,573,552,
南通大学,医学检验,552,552,
南通大学,康复治疗学,549,548,
南通大学,口腔医学,570,558,
南通大学,药学,569,550,
南京财经大学,金融学,612,612,
南京财经大学,保险,622,622,
南京财经大学,数学与应用数学,627,603,
南京财经大学,应用化学,590,590,
南京财经大学,统计学,598,586,
南京财经大学,食品科学与安全,592,575,
南京财经大学,管理科学,602,602,
南京财经大学,信息管理与信息系统,604,604,
南京财经大学,工业工程,585,585,
南京财经大学,市场营销,592,577,
南京财经大学,会计学,553,553,
南京财经大学,电子商务,609,609,
南京财经大学,物流管理,621,611,
南京财经大学,资产评估,601,601,
苏州科技学院,教育技术学,566,554,
苏州科技学院,化学,581,553,
苏州科技学院,资源环境与城乡规划管理,575,553,
苏州科技学院,地理信息系统,555,546,
苏州科技学院,无机非金属材料工程,554,546,
苏州科技学院,电子信息工程,570,569,
苏州科技学院,建筑学,570,570,
苏州科技学院,城市规划,575,531,
苏州科技学院,土木工程,567,562,
浙江工业大学,环境工程,566,556,
浙江工业大学,工程管理,558,550,
浙江工业大学,金融学,577,573,
浙江工业大学,机械设计制造及自动化,589,589,
浙江工业大学,自动化,612,612,
浙江工业大学,土木工程,599,585,
浙江工业大学,工商管理,602,578,
浙江师范大学,科学教育,574,556,
浙江师范大学,应用化学,595,551,
浙江师范大学,环境科学,584,549,
绍兴文理学院,国际经济与贸易,532,523,
绍兴文理学院,小学教育,525,522,
绍兴文理学院,服装设计与工程,556,517,
台州学院,数学与应用数学,531,522,
台州学院,生物科学,529,518,
台州学院,材料化学,530,518,
台州学院,材料成型及控制工程,549,524,
台州学院,环境工程,526,521,
中国计量学院,国际经济与贸易,618,618,
中国计量学院,知识产权,608,608,
中国计量学院,信息与计算科学,602,600,
中国计量学院,微电子学,613,613,
中国计量学院,光信息科学与技术,598,598,
中国计量学院,机械设计制造及自动化,637,637,
中国计量学院,机械电子工程,595,595,
中国计量学院,测控技术与仪器,621,595,
中国计量学院,热能与动力工程,594,594,
中国计量学院,自动化,591,591,
中国计量学院,通信工程,608,608,
中国计量学院,电子科学与技术,603,603,
中国计量学院,生物医学工程,591,591,
中国计量学院,光电信息工程,599,599,
中国计量学院,安全工程,591,591,
中国计量学院,食品质量与安全,615,615,
中国计量学院,生物工程,616,616,
中国计量学院,信息管理与信息系统,598,598,
中国计量学院,产品质量工程,624,624,
中国计量学院,工商管理,625,625,
安徽理工大学,应用化学,540,534,
安徽理工大学,地理信息系统,533,521,
安徽理工大学,采矿工程,553,520,
安徽理工大学,矿物加工工程,537,520,
安徽理工大学,地质工程,556,531,
安徽理工大学,无机非金属材料工程,533,528,
安徽理工大学,高分子材料与工程,571,550,
安徽理工大学,机械设计制造及自动化,556,548,
安徽理工大学,过程装备与控制工程,543,538,
安徽理工大学,测控技术与仪器,571,517,
安徽理工大学,电气信息类,546,541,
安徽理工大学,计算机科学与技术,527,516,
安徽理工大学,测绘工程,562,543,
安徽理工大学,安全工程,562,518,
安徽理工大学,化学工程与工艺,533,530,
安徽理工大学,制药工程,542,530,
安徽理工大学,临床医学,552,551,
安徽农业大学,国际经济与贸易,549,517,
安徽农业大学,信息与计算科学,547,526,
安徽农业大学,生物技术,557,528,
安徽农业大学,动植物检疫,573,558,
安徽农业大学,环境科学,544,537,
安徽农业大学,应用心理学,560,534,
安徽农业大学,机械设计制造及自动化,558,524,
安徽农业大学,电子信息工程,571,527,
安徽农业大学,网络工程,544,531,
安徽农业大学,物流工程,544,547,
安徽农业大学,食品科学与工程,544,538,
安徽农业大学,农业机械化及其自动化,570,567,
安徽农业大学,木材科学与工程,569,547,
安徽农业大学,农学,542,527,
安徽农业大学,应用生物科学,542,523,
安徽农业大学,设施农业科学与工程,554,552,
安徽农业大学,动物科学,570,524,
安徽农业大学,中药资源与开发,547,528,
安徽农业大学,信息管理与信息系统,542,,
安徽财经大学,国际经济与贸易,575,575,
安徽财经大学,财政学,576,576,
安徽财经大学,金融学,607,607,
安徽财经大学,贸易经济,580,580,
安徽财经大学,保险,569,569,
安徽财经大学,金融工程,577,571,
安徽财经大学,税务,575,575,
安徽财经大学,法学,570,570,
安徽财经大学,数学与应用数学,570,570,
安徽财经大学,信息与计算科学,570,570,
安徽财经大学,统计学,569,568,
安徽财经大学,电子信息工程,565,565,
安徽财经大学,计算机科学与技术,570,559,
安徽财经大学,管理科学,573,573,
安徽财经大学,信息管理与信息系统,562,558,
安徽财经大学,工程管理,567,558,
安徽财经大学,市场营销,561,561,
安徽财经大学,会计学,593,593,
淮南师范学院,数学与应用数学,568,519,
淮南师范学院,信息与计算科学,527,518,
淮南师范学院,应用化学,540,540,
浙江工业大学,国际经济与贸易,594,594,
浙江工业大学,金融学,567,567,
浙江工业大学,法学,555,555,
浙江工业大学,数学与应用数学,575,575,
浙江工业大学,信息与计算科学,562,562,
浙江工业大学,应用化学,556,556,
浙江工业大学,资源环境与城乡规划管理,576,576,
浙江工业大学,环境科学,592,564,
浙江工业大学,材料科学与工程,560,560,
浙江工业大学,材料成型及控制工程,579,558,
浙江工业大学,工业设计,571,561,
浙江工业大学,机械工程及自动化,578,578,
浙江工业大学,测控技术与仪器,582,568,
浙江工业大学,电气工程及其自动化,597,589,
浙江工业大学,自动化,586,582,
浙江工业大学,电子信息工程,593,587,
浙江工业大学,计算机科学与技术,564,564,
浙江工业大学,电子科学与技术,571,565,
浙江工业大学,软件工程,589,589,
浙江工业大学,网络工程,613,613,
浙江工业大学,建筑学,606,600,
浙江工业大学,城市规划,585,585,
浙江工业大学,土木工程,593,590,
浙江工业大学,环境工程,580,,
浙江工业大学,化学工程与工艺,555,555,
浙江工业大学,制药工程,575,565,
浙江工业大学,生物工程,572,523,
浙江工业大学,信息管理与信息系统,564,564,
浙江工业大学,工程管理,565,565,
浙江工业大学,工程管理类,593,593,
浙江工业大学,旅游管理,589,589,
浙江工业大学,电子商务,588,588,
浙江工业大学,物流管理,583,582,
浙江工业大学,土地资源管理,582,589,
南昌大学,软件工程,600,560,
南昌大学,计算机软件,586,556,
华东交通大学,法学,570,570,
华东交通大学,英语,571,571,
华东交通大学,信息与计算机科学,547,547,
华东交通大学,应用化学,569,569,
华东交通大学,光信息科学与技术,570,570,
华东交通大学,高分子材料与工程,576,576,
华东交通大学,机械设计制造及自动化,572,571,
华东交通大学,机械电子工程,564,564,
华东交通大学,测绘技术与仪器,563,538,
华东交通大学,电气工程及其自动化,576,576,
华东交通大学,计算机科学与技术,574,574,
华东交通大学,土木工程,585,552,
华东理工大学,建筑环境与设备工程,557,544,
华东理工大学,给水排水工程,577,577,
华东理工大学,测绘工程,538,538,
华东理工大学,信息管理与信息系统,567,567,
华东理工大学,工业工程,572,572,
华东理工大学,地球化学,560,554,
华东理工大学,资源环境与城乡规划管理,556,556,
华东理工大学,地理信息系统,565,565,
华东理工大学,勘查技术与工程,539,539,
华东理工大学,资源勘查工程,564,563,
华东理工大学,材料科学与工程,524,524,
华东理工大学,电子信息工程,566,566,
华东理工大学,软件工程,548,533,
华东理工大学,化学工程与工艺,574,574,
华东理工大学,信息管理与信息系统,563,563,
南昌大学,金融学,552,552,
南昌大学,数学与应用数学,529,529,
南昌大学,信息与计算科学,531,531,
南昌大学,地理信息系统,539,539,
南昌大学,电子信息科学与技术,560,560,
南昌大学,材料化学,532,532,
南昌大学,采矿工程,545,545,
南昌大学,矿物加工工程,527,527,
南昌大学,冶金工程,527,527,
南昌大学,金属材料工程,569,569,
南昌大学,稀土工程,526,526,
江西理工大学,机械工程及自动化,557,557,
江西理工大学,电气工程及自动化,561,561,
江西理工大学,自动化,561,561,
江西理工大学,电子信息,531,531,
江西理工大学,通信工程,551,551,
江西理工大学,计算机科学与技术,550,550,
江西理工大学,网络工程,548,548,
江西理工大学,土木工程,557,557,
江西理工大学,测绘工程,557,552,
江西理工大学,环境工程,536,536,
江西理工大学,生物工程,535,535,
江西理工大学,工业工程,540,540,
江西理工大学,工程管理,539,539,
江西财经大学,经济学,516,516,
江西财经大学,应用化学,524,524,
江西财经大学,生物技术,538,538,
江西财经大学,地理信息系统,540,540,
江西农业大学,机械设计制造及自动化,521,521,
江西农业大学,计算机科学与技术,518,518,
江西农业大学,软件工程,529,529,
江西农业大学,食品科学与工程,532,532,
江西农业大学,食品质量与安全,539,539,
江西农业大学,农业机械化及其自动化,518,518,
江西农业大学,林产化工,518,518,
江西农业大学,农学,540,562,
江西农业大学,园艺,518,518,
江西农业大学,动物医学,516,516,
江西农业大学,会计学,558,558,
江西财经大学,国际经济与贸易,581,575,
江西财经大学,金融学,597,591,
江西财经大学,英语,559,545,
江西财经大学,信息与计算科学,570,562,
江西财经大学,计算机科学与技术,571,569,
江西财经大学,软件工程,570,538,
江西财经大学,信息管理与信息系统,598,580,
江西财经大学,工商管理,586,582,
江西财经大学,财务管理,575,575,
山东科技大学,教育技术学,579,573,
山东科技大学,数学与应用数学,579,573,
山东科技大学,应用物理学,579,577,
山东科技大学,应用化学,578,578,
山东科技大学,统计学,584,583,
山东科技大学,采矿工程,579,574,
山东科技大学,地质工程,577,577,
山东科技大学,无机非金属材料工程,583,580,
山东科技大学,机械设计制造及自动化,606,520,
山东科技大学,材料成型及控制工程,582,574,
山东科技大学,车辆工程,583,580,
山东科技大学,机械电子工程,608,579,
山东科技大学,自动化,597,557,
山东科技大学,通信工程,603,601,
山东科技大学,计算机科学与技术,605,598,
山东科技大学,网络工程,593,583,
山东科技大学,建筑学,600,591,
山东科技大学,土木工程,596,591,
山东科技大学,建筑环境与设备工程,577,575,
山东科技大学,城市地下空间工程,386,677,
山东科技大学,水利水电工程,579,576,
山东科技大学,测绘工程,589,576,
山东科技大学,安全工程,572,576,
山东科技大学,化学工程与工艺,585,576,
山东科技大学,交通运输,582,574,
山东科技大学,交通工程,577,574,
山东科技大学,工业工程,580,580,
山东科技大学,工程管理,584,582,
山东科技大学,会计学,581,580,
山东科技大学,电子商务,581,574,
青岛科技大学,俄语,575,574,
青岛科技大学,朝鲜语,605,605,
青岛科技大学,数学与应用数学,575,575,
青岛科技大学,应用物理学,573,573,
青岛科技大学,化学,590,590,
青岛科技大学,应用化学,577,574,
青岛科技大学,材料物理,606,,
青岛科技大学,材料化学,578,578,
青岛科技大学,金属材料工程,598,598,
青岛科技大学,无机非金属材料工程,592,592,
青岛科技大学,高分子材料与工程,598,594,
青岛科技大学,机械类,615,575,
青岛科技大学,测控技术与仪器,582,578,
青岛科技大学,电气工程及其自动化,614,614,
青岛科技大学,自动化,589,589,
青岛科技大学,通信工程,599,524,
青岛科技大学,计算机科学与技术,590,590,
青岛科技大学,信息工程,588,579,
青岛科技大学,集成电路设计集成系统,572,571,
青岛科技大学,环境工程,574,563,
青岛科技大学,安全工程,574,572,
青岛科技大学,化工与制药类,603,578,
青岛科技大学,包装工程,571,571,
青岛科技大学,工业工程,577,573,
青岛科技大学,市场营销,577,573,
青岛科技大学,物流管理,597,597,
济南大学,国际经济与贸易,585,585,
济南大学,数学与应用数学,575,571,
济南大学,信息与计算科学,573,570,
济南大学,化学,571,569,
济南大学,应用化学,574,573,
济南大学,地理科学,564,564,
济南大学,电子信息科学与技术,581,576,
济南大学,光信息科学与技术,571,547,
济南大学,应用心理学,570,569,
济南大学,高分子材料与工程,576,574,
济南大学,材料科学与工程,576,586,
济南大学,工业设计,565,565,
济南大学,机械工程及自动化,575,570,
济南大学,自动化,579,575,
济南大学,计算机科学与技术,625,592,
济南大学,网络工程,586,570,
济南大学,城市工程,568,567,
济南大学,土木工程,589,571,
济南大学,市场营销,565,565,
济南大学,旅游管理,556,556,
青岛理工大学,经济学,575,589,
青岛理工大学,数学与应用数学,582,578,
青岛理工大学,信息与计算科学,577,677,
青岛理工大学,资源环境与城乡规划管理,582,577,
青岛理工大学,电子信息科学与技术,583,583,
青岛理工大学,环境科学,580,586,
青岛理工大学,统计学,576,576,
青岛理工大学,材料科学与工程,577,577,
青岛理工大学,机械设计制造及自动化,589,584,
青岛理工大学,材料成型及控制工程,577,577,
青岛理工大学,车辆工程,577,577,
青岛理工大学,汽车服务工程,576,576,
